date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:50:18	25992/25992	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226588-60f33c0f333f5%22	http://localhost:8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.eot?	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterxd41d.eot	(from http://localhost:8080/t-sayed/wp-content/uploads/jupiterx/compiler/jupiterx/6a8a9a7.css?ver=3.2.0)
10:50:20	14592/14592	---M--	200	added ('OK')	font/woff2	etag:%223900-60f33c0f34f47%22	http://localhost:8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.woff2	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.woff2	(from http://localhost:8080/t-sayed/wp-content/uploads/jupiterx/compiler/jupiterx/6a8a9a7.css?ver=3.2.0)
10:50:21	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-60fc1e1a31273%22	http://localhost:8080/t-sayed/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost:8080/t-sayed/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.11.4)
10:50:23	16760/16760	---M--	200	added ('OK')	font/woff	etag:%224178-60f33c0f34b5f%22	http://localhost:8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.woff	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.woff	(from http://localhost:8080/t-sayed/wp-content/uploads/jupiterx/compiler/jupiterx/6a8a9a7.css?ver=3.2.0)
10:50:24	169826/169826	---M--	200	added ('OK')	image/svg+xml	etag:%2229762-60f33c0f33faa%22	http://localhost:8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.svg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.svg	(from http://localhost:8080/t-sayed/wp-content/uploads/jupiterx/compiler/jupiterx/6a8a9a7.css?ver=3.2.0)
10:50:26	25824/25824	---M--	200	added ('OK')	font/ttf	etag:%2264e0-60f33c0f34392%22	http://localhost:8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.ttf	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.ttf	(from http://localhost:8080/t-sayed/wp-content/uploads/jupiterx/compiler/jupiterx/6a8a9a7.css?ver=3.2.0)
10:50:28	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-60fc1e1a35cbd%22	http://localhost:8080/t-sayed/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost:8080/t-sayed/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.11.4)
10:50:28	1129/1129	---M--	200	added ('OK')	image/jpeg	etag:%22469-60f33da4d5699%22	http://localhost:8080/t-sayed/wp-content/plugins/jet-popup/assets/image/transparent.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/plugins/jet-popup/assets/image/transparent.jpg	(from http://localhost:8080/t-sayed/wp-content/plugins/jet-popup/assets/css/jet-popup-frontend.css?ver=2.0.2.1)
10:50:28	33009/33009	---M--	200	added ('OK')	text/css	etag:%2280f1-60fccb346a19b%22	http://localhost:8080/t-sayed/wp-content/uploads/elementor/css/post-112.css?ver=1706221715	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/elementor/css/post-112a034.css	(from http://localhost:8080/t-sayed/about/)
10:50:35	2138/2138	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2008:50:32%20GMT	http://localhost:8080/t-sayed/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ft-sayed%2Fabout%2F	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/oembed/1.0/embed7fe2.json	(from http://localhost:8080/t-sayed/about/)
10:50:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jan%202024%2008:50:33%20GMT	http://localhost:8080/t-sayed/?p=112	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/index8820.html	(from http://localhost:8080/t-sayed/about/)
10:50:37	2291/2291	---M--	200	added ('OK')	text/xml	date:Fri,%2026%20Jan%202024%2008:50:35%20GMT	http://localhost:8080/t-sayed/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ft-sayed%2Fabout%2F&format=xml	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/oembed/1.0/embed6569	(from http://localhost:8080/t-sayed/about/)
10:50:39	65908/65908	---MC-	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2008:50:29%20GMT	http://localhost:8080/t-sayed/wp-json/wp/v2/pages/112	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/wp/v2/pages/112.json	(from http://localhost:8080/t-sayed/about/)
10:50:52	75954/75954	---M--	200	added ('OK')	image/jpeg	etag:%22128b2-60fc9cf16da39%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-1-1.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-1-1.jpg	(from http://localhost:8080/t-sayed/about/)
10:50:52	94576/94576	---M--	200	added ('OK')	image/jpeg	etag:%2217170-60fc9bcd47a27%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/c.sayed-3-1024x1024.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/c.sayed-3-1024x1024.jpg	(from http://localhost:8080/t-sayed/about/)
10:50:54	108094/108094	---M--	200	added ('OK')	image/jpeg	etag:%221a63e-60f33de7ee030%22	http://localhost:8080/t-sayed/wp-content/uploads/2020/04/about-img-02.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2020/04/about-img-02.jpg	(from http://localhost:8080/t-sayed/about/)
10:51:02	75954/75954	---M--	200	added ('OK')	image/jpeg	etag:%22128b2-60fc9d000581b%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-1-2.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-1-2.jpg	(from http://localhost:8080/t-sayed/about/)
10:51:07	64692/64692	---M--	200	added ('OK')	image/jpeg	etag:%225f75bd4c-fcb4%22	https://jupiterx.artbees.net/personal-trainer/wp-content/uploads/sites/410/2020/06/team01.jpg	C:/My%20Web%20Sites/teamsayed/jupiterx.artbees.net/personal-trainer/wp-content/uploads/sites/410/2020/06/team01.jpg	(from http://localhost:8080/t-sayed/about/)
10:51:28	123519/123519	---M--	200	added ('OK')	image/jpeg	etag:%221e27f-60fca4d1ded71%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/certificate3.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/certificate3.jpg	(from http://localhost:8080/t-sayed/about/)
10:51:54	162729/162729	---M--	200	added ('OK')	image/jpeg	etag:%2227ba9-60fca5a29bef0%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/certificate4.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/certificate4.jpg	(from http://localhost:8080/t-sayed/about/)
10:52:04	385937/385937	---M--	200	added ('OK')	image/jpeg	etag:%225e391-60fca4bf97ab8%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/certificate2.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/certificate2.jpg	(from http://localhost:8080/t-sayed/about/)
10:52:19	525920/525920	---M--	200	added ('OK')	image/jpeg	etag:%2280660-60fca4ac19724%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/certificate1.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/certificate1.jpg	(from http://localhost:8080/t-sayed/about/)
10:52:50	345707/345707	---M--	200	added ('OK')	image/jpeg	etag:%225466b-60fca67e3b4ec%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/certificate7.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/certificate7.jpg	(from http://localhost:8080/t-sayed/about/)
10:53:12	418792/418792	---M--	200	added ('OK')	image/jpeg	etag:%22663e8-60fca5ef17ae3%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/certificate6.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/certificate6.jpg	(from http://localhost:8080/t-sayed/about/)
10:53:13	4650/4650	---M--	200	added ('OK')	text/css	etag:%22122a-60f33db3955ad%22	http://localhost:8080/t-sayed/wp-content/plugins/jet-elements/assets/css/lib/juxtapose/juxtapose.min.css?ver=1.3.1	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/plugins/jet-elements/assets/css/lib/juxtapose/juxtapose.mine7f0.css	(from http://localhost:8080/t-sayed/about/)
10:53:13	3134/3134	---M--	200	added ('OK')	application/javascript	etag:%22c3e-60f33c59ddfcb%22	http://localhost:8080/t-sayed/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/parallax-scroll/jquery.parallax-scroll.min.js?ver=1.0.0	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/parallax-scroll/jquery.parallax-scroll.min8a54.js	(from http://localhost:8080/t-sayed/about/)
10:53:14	1801/1801	---M--	200	added ('OK')	application/javascript	etag:%22709-60fc1e1a3a700%22	http://localhost:8080/t-sayed/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from http://localhost:8080/t-sayed/about/)
10:53:21	42863/42863	---M--	200	added ('OK')	application/javascript	etag:%22a76f-60f33db4630c3%22	http://localhost:8080/t-sayed/wp-content/plugins/jet-elements/assets/js/lib/slick/slick.min.js?ver=1.8.1	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/plugins/jet-elements/assets/js/lib/slick/slick.minc245.js	(from http://localhost:8080/t-sayed/about/)
10:53:23	12935/12935	---M--	200	added ('OK')	application/javascript	etag:%223287-60f33db47326e%22	http://localhost:8080/t-sayed/wp-content/plugins/jet-elements/assets/js/lib/juxtapose/juxtapose.min.js?ver=1.3.1	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/plugins/jet-elements/assets/js/lib/juxtapose/juxtapose.mine7f0.js	(from http://localhost:8080/t-sayed/about/)
10:53:24	18316/18316	---M--	200	added ('OK')	text/css	etag:%22478c-60fccb3c3ceb4%22	http://localhost:8080/t-sayed/wp-content/uploads/elementor/css/post-623.css?ver=1706221723	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/elementor/css/post-623c09b.css	(from http://localhost:8080/t-sayed/packages/)
10:53:28	11940/11940	---MC-	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2008:53:24%20GMT	http://localhost:8080/t-sayed/wp-json/wp/v2/pages/623	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/wp/v2/pages/623.json	(from http://localhost:8080/t-sayed/packages/)
10:53:30	2153/2153	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2008:53:28%20GMT	http://localhost:8080/t-sayed/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ft-sayed%2Fpackages%2F	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/oembed/1.0/embedb9ef.json	(from http://localhost:8080/t-sayed/packages/)
10:53:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jan%202024%2008:53:30%20GMT	http://localhost:8080/t-sayed/?p=623	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/index5024.html	(from http://localhost:8080/t-sayed/packages/)
10:53:32	2306/2306	---M--	200	added ('OK')	text/xml	date:Fri,%2026%20Jan%202024%2008:53:31%20GMT	http://localhost:8080/t-sayed/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ft-sayed%2Fpackages%2F&format=xml	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/oembed/1.0/embed9cdc	(from http://localhost:8080/t-sayed/packages/)
10:53:33	1130/1130	---M--	200	added ('OK')	text/css	etag:%2246a-60fcc9e886707%22	http://localhost:8080/t-sayed/wp-content/uploads/elementor/css/post-580.css?ver=1706221367	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/elementor/css/post-580f799.css	(from http://localhost:8080/t-sayed/transformations/)
10:53:39	27611/27611	---MC-	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2008:53:33%20GMT	http://localhost:8080/t-sayed/wp-json/wp/v2/pages/580	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/wp/v2/pages/580.json	(from http://localhost:8080/t-sayed/transformations/)
10:53:41	2188/2188	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2008:53:39%20GMT	http://localhost:8080/t-sayed/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ft-sayed%2Ftransformations%2F	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/oembed/1.0/embed2bfa.json	(from http://localhost:8080/t-sayed/transformations/)
10:53:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jan%202024%2008:53:41%20GMT	http://localhost:8080/t-sayed/?p=580	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/index5b8d.html	(from http://localhost:8080/t-sayed/transformations/)
10:53:43	2341/2341	---M--	200	added ('OK')	text/xml	date:Fri,%2026%20Jan%202024%2008:53:42%20GMT	http://localhost:8080/t-sayed/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ft-sayed%2Ftransformations%2F&format=xml	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/oembed/1.0/embed2336	(from http://localhost:8080/t-sayed/transformations/)
10:53:47	366976/366976	---M--	200	added ('OK')	image/jpeg	etag:%2259980-60fca5c225d29%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/certificate5.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/certificate5.jpg	(from http://localhost:8080/t-sayed/about/)
10:53:55	72602/72602	---M--	200	added ('OK')	image/jpeg	etag:%2211b9a-60fcab36aa923%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-1-3-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-1-3-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:53:58	69438/69438	---M--	200	added ('OK')	image/jpeg	etag:%2210f3e-60fcab74f5166%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-3-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-3-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:07	70653/70653	---M--	200	added ('OK')	image/jpeg	etag:%22113fd-60fcab848f66a%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-2-1-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-2-1-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:07	680378/680378	---M--	200	added ('OK')	image/jpeg	etag:%22a61ba-60fca698d7f4b%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/certificate8.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/certificate8.jpg	(from http://localhost:8080/t-sayed/about/)
10:54:11	76239/76239	---M--	200	added ('OK')	image/jpeg	etag:%22129cf-60fcab9af616e%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-4-1-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-4-1-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:19	73490/73490	---M--	200	added ('OK')	image/jpeg	etag:%2211f12-60fcaba77f81f%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-5-1-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-5-1-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:19	73308/73308	---M--	200	added ('OK')	image/jpeg	etag:%2211e5c-60fcabb58dea3%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-6-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-6-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:24	87849/87849	---M--	200	added ('OK')	image/jpeg	etag:%2215729-60fcabcd27f7f%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-7-1-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-7-1-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:25	90436/90436	---M--	200	added ('OK')	image/jpeg	etag:%2216144-60fcac312ffba%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-8-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-8-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:31	74272/74272	---M--	200	added ('OK')	image/jpeg	etag:%2212220-60fcac63f5320%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-9-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-9-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:32	75370/75370	---M--	200	added ('OK')	image/jpeg	etag:%221266a-60fcac96ecfea%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-10-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-10-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:37	85716/85716	---M--	200	added ('OK')	image/jpeg	etag:%2214ed4-60fcacb5d2f29%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-11-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-11-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:37	73004/73004	---M--	200	added ('OK')	image/jpeg	etag:%2211d2c-60fcacc64424e%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-12-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-12-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:40	15486/15486	---M--	200	added ('OK')	image/jpeg	etag:%223c7e-60fcacf771235%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-16-300x300.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-16-300x300.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:40	2900/2900	---M--	200	added ('OK')	text/css	etag:%22b54-60fccb48f46c9%22	http://localhost:8080/t-sayed/wp-content/uploads/elementor/css/post-20.css?ver=1706221737	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/elementor/css/post-20d731.css	(from http://localhost:8080/t-sayed/contact-us/)
10:54:41	18813/18813	---M--	200	added ('OK')	image/jpeg	etag:%22497d-60fcace511e7d%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-15-300x300.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-15-300x300.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:43	87162/87162	---M--	200	added ('OK')	image/jpeg	etag:%221547a-60fcacd6f509f%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation-13-1-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation-13-1-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:43	2163/2163	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2008:54:42%20GMT	http://localhost:8080/t-sayed/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ft-sayed%2Fcontact-us%2F	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/oembed/1.0/embed3176.json	(from http://localhost:8080/t-sayed/contact-us/)
10:54:44	13061/13061	---MC-	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2008:54:41%20GMT	http://localhost:8080/t-sayed/wp-json/wp/v2/pages/20	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/wp/v2/pages/20.json	(from http://localhost:8080/t-sayed/contact-us/)
10:54:44	97967/97967	---M--	200	added ('OK')	image/jpeg	etag:%2217eaf-60fcad0c5c017%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/transformation14-1024x819.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/transformation14-1024x819.jpg	(from http://localhost:8080/t-sayed/transformations/)
10:54:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jan%202024%2008:54:44%20GMT	http://localhost:8080/t-sayed/?p=20	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/index341b.html	(from http://localhost:8080/t-sayed/contact-us/)
10:54:45	2316/2316	---M--	200	added ('OK')	text/xml	date:Fri,%2026%20Jan%202024%2008:54:44%20GMT	http://localhost:8080/t-sayed/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ft-sayed%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-json/oembed/1.0/embed71e4	(from http://localhost:8080/t-sayed/contact-us/)
10:58:06	343127/343127	---M--	200	added ('OK')	image/jpeg	etag:%2253c57-60fc9eacc5874%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/3965eba7aba.jpg	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/3965eba7aba.jpg	(from http://localhost:8080/t-sayed/wp-content/uploads/elementor/css/post-112.css?ver=1706221715)
10:59:59	8056624/8056624	UR-M--	200	added ('Partial%20Content')	video/quicktime	etag:%227aef30-60fc945d1980e%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/review-3-1.mov	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/review-3-1.qt	(from http://localhost:8080/t-sayed/)
11:00:23	10895839/10895839	UR-M--	200	added ('Partial%20Content')	video/mp4	etag:%22a641df-60fc945a919f2%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/review-2-1.mp4	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/review-2-1.mp4	(from http://localhost:8080/t-sayed/)
11:02:39	8997110/8997110	UR-M--	200	added ('Partial%20Content')	video/mp4	etag:%228948f6-60fc945947df2%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/review-1-2.mp4	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/review-1-2.mp4	(from http://localhost:8080/t-sayed/)
11:02:45	5951226/5951226	UR-M--	200	added ('Partial%20Content')	video/quicktime	etag:%225acefa-60fc946758e1c%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/review-5-1.mov	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/review-5-1.qt	(from http://localhost:8080/t-sayed/)
11:03:45	4410988/4410988	UR-M--	200	added ('Partial%20Content')	video/mp4	etag:%22434e6c-60fc94615be92%22	http://localhost:8080/t-sayed/wp-content/uploads/2024/01/review-4-1.mp4	C:/My%20Web%20Sites/teamsayed/localhost_8080/t-sayed/wp-content/uploads/2024/01/review-4-1.mp4	(from http://localhost:8080/t-sayed/)
